2.1500000000,1.6500000000,0.4990000000,0.0032300000
2.1500000000,1.6500000000,0.4990000000,0.0031900000
2.1500000000,1.6600000000,0.4990000000,0.0031600000
2.1500000000,1.6500000000,0.4990000000,0.0031300000
2.1500000000,1.6500000000,0.4990000000,0.0031000000
2.1500000000,1.6500000000,0.4990000000,0.0030700000
2.1500000000,1.6500000000,0.4990000000,0.0030500000
2.1600000000,1.6700000000,0.4990000000,0.0030200000
2.1600000000,1.6700000000,0.4990000000,0.0030000000
2.1700000000,1.6700000000,0.4990000000,0.0029700000
2.1600000000,1.6700000000,0.4990000000,0.0029400000
2.1600000000,1.6600000000,0.4990000000,0.0029200000
2.1700000000,1.6700000000,0.4990000000,0.0028900000
2.1700000000,1.6700000000,0.4990000000,0.0028700000
2.1600000000,1.6600000000,0.4990000000,0.0028400000
2.1700000000,1.6700000000,0.4990000000,0.0028200000
2.1600000000,1.6700000000,0.4990000000,0.0028000000
2.1600000000,1.6700000000,0.4990000000,0.0027700000
2.1600000000,1.6700000000,0.4990000000,0.0027500000
2.1600000000,1.6600000000,0.4990000000,0.0027300000
2.1600000000,1.6600000000,0.4990000000,0.0027100000
2.1700000000,1.6700000000,0.4990000000,0.0026900000
2.1700000000,1.6700000000,0.4990000000,0.0026700000
2.1700000000,1.6700000000,0.4990000000,0.0026500000
2.1700000000,1.6700000000,0.4990000000,0.0026300000
2.1600000000,1.6600000000,0.4990000000,0.0026100000
2.1700000000,1.6700000000,0.4990000000,0.0025900000
2.1700000000,1.6700000000,0.4990000000,0.0025700000
2.1700000000,1.6700000000,0.4990000000,0.0025500000
2.1700000000,1.6700000000,0.4990000000,0.0025300000
2.1700000000,1.6700000000,0.4990000000,0.0025100000
2.1600000000,1.6600000000,0.4990000000,0.0024900000
2.1700000000,1.6700000000,0.4990000000,0.0024700000
2.1600000000,1.6600000000,0.4990000000,0.0024600000
2.1600000000,1.6600000000,0.4990000000,0.0024400000
2.1500000000,1.6500000000,0.4990000000,0.0024200000
2.1500000000,1.6600000000,0.4990000000,0.0024100000
2.1600000000,1.6600000000,0.4990000000,0.0023900000
2.1600000000,1.6600000000,0.4990000000,0.0023700000
2.1600000000,1.6600000000,0.4990000000,0.0023600000
2.1600000000,1.6600000000,0.4990000000,0.0023400000
2.1600000000,1.6600000000,0.4990000000,0.0023200000
2.1600000000,1.6600000000,0.4990000000,0.0023100000
2.1500000000,1.6600000000,0.4990000000,0.0022900000
2.1500000000,1.6500000000,0.4990000000,0.0022800000
2.1500000000,1.6500000000,0.4990000000,0.0022600000
2.1500000000,1.6500000000,0.4990000000,0.0022500000
2.1500000000,1.6500000000,0.4990000000,0.0022300000
2.1500000000,1.6500000000,0.4990000000,0.0022200000
2.1400000000,1.6500000000,0.4990000000,0.0022100000
2.1400000000,1.6400000000,0.4990000000,0.0021900000
2.1400000000,1.6400000000,0.4990000000,0.0021800000
2.1400000000,1.6400000000,0.4990000000,0.0021700000
2.1400000000,1.6400000000,0.4990000000,0.0021500000
2.1400000000,1.6400000000,0.4990000000,0.0021400000
2.1400000000,1.6400000000,0.4990000000,0.0021300000
2.1400000000,1.6400000000,0.4990000000,0.0021200000
2.1400000000,1.6400000000,0.4990000000,0.0021100000
2.1400000000,1.6400000000,0.4990000000,0.0020900000
2.1400000000,1.6400000000,0.4990000000,0.0020800000
2.1400000000,1.6400000000,0.4990000000,0.0020700000
2.1400000000,1.6400000000,0.4990000000,0.0020600000
2.1400000000,1.6400000000,0.4990000000,0.0020500000
2.1400000000,1.6400000000,0.4990000000,0.0020400000
2.1400000000,1.6400000000,0.4990000000,0.0020300000
2.1400000000,1.6400000000,0.4990000000,0.0020200000
2.1400000000,1.6400000000,0.4990000000,0.0020000000
2.1300000000,1.6300000000,0.4990000000,0.0019900000
2.1300000000,1.6400000000,0.4990000000,0.0019800000
2.1400000000,1.6400000000,0.4990000000,0.0019800000
2.1400000000,1.6400000000,0.4990000000,0.0019700000
2.1400000000,1.6400000000,0.4990000000,0.0019600000
2.1400000000,1.6400000000,0.4990000000,0.0019500000
2.1400000000,1.6400000000,0.4990000000,0.0019400000
2.1400000000,1.6400000000,0.4990000000,0.0019300000
2.1300000000,1.6400000000,0.4990000000,0.0019200000
2.1400000000,1.6400000000,0.4990000000,0.0019100000
2.1400000000,1.6400000000,0.4990000000,0.0019000000
2.1400000000,1.6400000000,0.4990000000,0.0019000000
2.1400000000,1.6400000000,0.4990000000,0.0018900000
2.1400000000,1.6400000000,0.4990000000,0.0018900000
2.1400000000,1.6400000000,0.4990000000,0.0018800000
2.1400000000,1.6400000000,0.4990000000,0.0018700000
2.1400000000,1.6400000000,0.4990000000,0.0018700000
2.1300000000,1.6400000000,0.4990000000,0.0018600000
2.1300000000,1.6300000000,0.4990000000,0.0018500000
2.1300000000,1.6300000000,0.4990000000,0.0018500000
2.1300000000,1.6400000000,0.4990000000,0.0018500000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1200000000,1.6300000000,0.4990000000,0.0018400000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1300000000,1.6300000000,0.4990000000,0.0018400000
2.1200000000,1.6300000000,0.4990000000,0.0018500000
2.1300000000,1.6300000000,0.4990000000,0.0018700000
2.1300000000,1.6300000000,0.4990000000,0.0018800000
2.1300000000,1.6300000000,0.4990000000,0.0018900000
2.1300000000,1.6300000000,0.4990000000,0.0019000000
2.1300000000,1.6300000000,0.4990000000,0.0019100000
2.1200000000,1.6200000000,0.4990000000,0.0019300000
2.1200000000,1.6200000000,0.4990000000,0.0019400000
2.1300000000,1.6300000000,0.4990000000,0.0019600000
2.1300000000,1.6300000000,0.4990000000,0.0019800000
2.1300000000,1.6300000000,0.4990000000,0.0020000000
2.1200000000,1.6300000000,0.4990000000,0.0020300000
2.1200000000,1.6200000000,0.4990000000,0.0020800000
2.1200000000,1.6300000000,0.4990000000,0.0021400000
2.1300000000,1.6300000000,0.4990000000,0.0021800000
2.1200000000,1.6200000000,0.4990000000,0.0022200000
2.1200000000,1.6200000000,0.4990000000,0.0022800000
2.1200000000,1.6200000000,0.4990000000,0.0023600000
2.1200000000,1.6200000000,0.4990000000,0.0024600000
2.1200000000,1.6200000000,0.4990000000,0.0025500000
2.1200000000,1.6200000000,0.4990000000,0.0025900000
2.1100000000,1.6100000000,0.4990000000,0.0026400000
2.1100000000,1.6100000000,0.4990000000,0.0027300000
2.1100000000,1.6100000000,0.4990000000,0.0027900000
2.1100000000,1.6100000000,0.4990000000,0.0028800000
2.1100000000,1.6100000000,0.4990000000,0.0029700000
2.1100000000,1.6100000000,0.4990000000,0.0030500000
2.1100000000,1.6100000000,0.4990000000,0.0031300000
2.1100000000,1.6100000000,0.4990000000,0.0032100000
2.1100000000,1.6100000000,0.4990000000,0.0033700000
2.1100000000,1.6100000000,0.4990000000,0.0035300000
2.1100000000,1.6100000000,0.4990000000,0.0037400000
2.1100000000,1.6100000000,0.4990000000,0.0038400000
2.1000000000,1.6100000000,0.4990000000,0.0040100000
2.1000000000,1.6000000000,0.4990000000,0.0041800000
2.1000000000,1.6000000000,0.4990000000,0.0043900000
2.1000000000,1.6000000000,0.4990000000,0.0046000000
2.1000000000,1.6000000000,0.4990000000,0.0048900000
2.1000000000,1.6000000000,0.4990000000,0.0051000000
2.1000000000,1.6000000000,0.4990000000,0.0052500000
2.1000000000,1.6000000000,0.4990000000,0.0053900000
2.1000000000,1.6000000000,0.4990000000,0.0055400000
2.1000000000,1.6000000000,0.4990000000,0.0057800000
2.1000000000,1.6000000000,0.4990000000,0.0059700000
2.0900000000,1.5900000000,0.4990000000,0.0061800000
2.0900000000,1.5900000000,0.4990000000,0.0064800000
2.0900000000,1.5900000000,0.4990000000,0.0067300000
2.0900000000,1.5900000000,0.4990000000,0.0070300000
2.0900000000,1.5900000000,0.4990000000,0.0073200000
2.0800000000,1.5800000000,0.4990000000,0.0076200000
2.0800000000,1.5800000000,0.4990000000,0.0078400000
2.0800000000,1.5800000000,0.4990000000,0.0081900000
2.0800000000,1.5800000000,0.4990000000,0.0084800000
2.0800000000,1.5800000000,0.4990000000,0.0087500000
2.0800000000,1.5800000000,0.4990000000,0.0093300000
2.0800000000,1.5800000000,0.4990000000,0.0099600000
2.0700000000,1.5700000000,0.4990000000,0.0103000000
2.0700000000,1.5700000000,0.4990000000,0.0108000000
2.0700000000,1.5700000000,0.4990000000,0.0113000000
2.0700000000,1.5700000000,0.4990000000,0.0117000000
2.0700000000,1.5700000000,0.4990000000,0.0122000000
2.0600000000,1.5700000000,0.4990000000,0.0128000000
2.0600000000,1.5600000000,0.4990000000,0.0132000000
2.0600000000,1.5600000000,0.4990000000,0.0137000000
2.0600000000,1.5600000000,0.4990000000,0.0142000000
2.0600000000,1.5600000000,0.4990000000,0.0146000000
2.0600000000,1.5600000000,0.4990000000,0.0150000000
2.0600000000,1.5600000000,0.4990000000,0.0154000000
2.0600000000,1.5600000000,0.4990000000,0.0158000000
2.0600000000,1.5600000000,0.4990000000,0.0165000000
2.0500000000,1.5500000000,0.4990000000,0.0170000000
2.0500000000,1.5500000000,0.4990000000,0.0176000000
2.0500000000,1.5500000000,0.4990000000,0.0183000000
2.0500000000,1.5500000000,0.4990000000,0.0186000000
2.0400000000,1.5500000000,0.4990000000,0.0190000000
2.0400000000,1.5400000000,0.4990000000,0.0192000000
2.0400000000,1.5400000000,0.4990000000,0.0195000000
2.0400000000,1.5400000000,0.4990000000,0.0198000000
2.0400000000,1.5400000000,0.4990000000,0.0200000000
2.0400000000,1.5400000000,0.4990000000,0.0202000000
2.0400000000,1.5400000000,0.4990000000,0.0206000000
2.0300000000,1.5300000000,0.4990000000,0.0211000000
2.0300000000,1.5300000000,0.4990000000,0.0215000000
2.0300000000,1.5300000000,0.4990000000,0.0219000000
2.0300000000,1.5300000000,0.4990000000,0.0225000000
2.0200000000,1.5200000000,0.4990000000,0.0228000000
2.0200000000,1.5200000000,0.4990000000,0.0232000000
2.0200000000,1.5200000000,0.4990000000,0.0236000000
2.0200000000,1.5200000000,0.4990000000,0.0241000000
2.0200000000,1.5200000000,0.4990000000,0.0243000000
2.0200000000,1.5200000000,0.4990000000,0.0245000000
2.0200000000,1.5200000000,0.4990000000,0.0247000000
2.0100000000,1.5100000000,0.4990000000,0.0252000000
2.0100000000,1.5100000000,0.4990000000,0.0255000000
2.0100000000,1.5100000000,0.4990000000,0.0259000000
2.0100000000,1.5100000000,0.4990000000,0.0263000000
2.0100000000,1.5100000000,0.4990000000,0.0267000000
2.0000000000,1.5000000000,0.4990000000,0.0270000000
2.0000000000,1.5000000000,0.4990000000,0.0273000000
2.0000000000,1.5000000000,0.4990000000,0.0277000000
2.0000000000,1.5000000000,0.4990000000,0.0280000000
2.0000000000,1.5000000000,0.4990000000,0.0284000000
2.0000000000,1.5000000000,0.4990000000,0.0288000000
2.0000000000,1.5000000000,0.4990000000,0.0290000000
1.9900000000,1.5000000000,0.4990000000,0.0291000000
1.9900000000,1.4900000000,0.4990000000,0.0294000000
1.9900000000,1.4900000000,0.4990000000,0.0297000000
1.9900000000,1.4900000000,0.4990000000,0.0300000000
1.9900000000,1.4900000000,0.4990000000,0.0303000000
1.9900000000,1.4900000000,0.4990000000,0.0306000000
1.9900000000,1.4900000000,0.4990000000,0.0310000000
1.9800000000,1.4800000000,0.4990000000,0.0312000000
1.9800000000,1.4800000000,0.4990000000,0.0314000000
1.9800000000,1.4800000000,0.4990000000,0.0316000000
1.9800000000,1.4800000000,0.4990000000,0.0319000000
1.9800000000,1.4800000000,0.4990000000,0.0322000000
1.9800000000,1.4800000000,0.4990000000,0.0324000000
1.9800000000,1.4800000000,0.4990000000,0.0326000000
1.9700000000,1.4800000000,0.4990000000,0.0328000000
1.9700000000,1.4800000000,0.4990000000,0.0330000000
1.9700000000,1.4700000000,0.4990000000,0.0334000000
1.9700000000,1.4700000000,0.4990000000,0.0335000000
1.9700000000,1.4700000000,0.4990000000,0.0336000000
1.9700000000,1.4700000000,0.4990000000,0.0339000000
1.9600000000,1.4700000000,0.4990000000,0.0341000000
1.9600000000,1.4600000000,0.4990000000,0.0343000000
1.9600000000,1.4600000000,0.4990000000,0.0345000000
1.9600000000,1.4600000000,0.4990000000,0.0347000000
1.9600000000,1.4600000000,0.4990000000,0.0351000000
1.9600000000,1.4600000000,0.4990000000,0.0353000000
1.9500000000,1.4500000000,0.4990000000,0.0354000000
1.9500000000,1.4600000000,0.4990000000,0.0357000000
1.9500000000,1.4500000000,0.4990000000,0.0359000000
1.9500000000,1.4500000000,0.4990000000,0.0361000000
1.9500000000,1.4500000000,0.4990000000,0.0364000000
1.9500000000,1.4500000000,0.4990000000,0.0366000000
1.9500000000,1.4500000000,0.4990000000,0.0369000000
1.9500000000,1.4500000000,0.4990000000,0.0371000000
1.9500000000,1.4500000000,0.4990000000,0.0373000000
1.9500000000,1.4500000000,0.4990000000,0.0376000000
1.9400000000,1.4500000000,0.4990000000,0.0378000000
1.9400000000,1.4400000000,0.4990000000,0.0380000000
1.9400000000,1.4400000000,0.4990000000,0.0382000000
1.9400000000,1.4400000000,0.4990000000,0.0386000000
1.9400000000,1.4400000000,0.4990000000,0.0388000000
1.9400000000,1.4400000000,0.4990000000,0.0390000000
1.9400000000,1.4400000000,0.4990000000,0.0391000000
1.9400000000,1.4400000000,0.4990000000,0.0394000000
1.9300000000,1.4300000000,0.4990000000,0.0396000000
1.9300000000,1.4300000000,0.4990000000,0.0398000000
1.9300000000,1.4300000000,0.4990000000,0.0399000000
1.9300000000,1.4300000000,0.4990000000,0.0401000000
1.9300000000,1.4300000000,0.4990000000,0.0403000000
1.9300000000,1.4300000000,0.4990000000,0.0405000000
1.9300000000,1.4300000000,0.4990000000,0.0409000000
1.9300000000,1.4300000000,0.4990000000,0.0411000000
1.9300000000,1.4300000000,0.4990000000,0.0412000000
1.9300000000,1.4300000000,0.4990000000,0.0414000000
1.9300000000,1.4300000000,0.4990000000,0.0416000000
1.9200000000,1.4300000000,0.4990000000,0.0419000000
1.9200000000,1.4200000000,0.4990000000,0.0421000000
1.9200000000,1.4200000000,0.4990000000,0.0423000000
1.9200000000,1.4200000000,0.4990000000,0.0425000000
1.9200000000,1.4200000000,0.4990000000,0.0427000000
1.9200000000,1.4200000000,0.4990000000,0.0430000000
1.9200000000,1.4200000000,0.4990000000,0.0432000000
1.9200000000,1.4200000000,0.4990000000,0.0435000000
1.9200000000,1.4200000000,0.4990000000,0.0437000000
1.9200000000,1.4200000000,0.4990000000,0.0439000000
1.9200000000,1.4200000000,0.4990000000,0.0441000000
1.9200000000,1.4200000000,0.4990000000,0.0443000000
1.9100000000,1.4100000000,0.4990000000,0.0444000000
1.9100000000,1.4100000000,0.4990000000,0.0445000000
1.9100000000,1.4100000000,0.4990000000,0.0447000000
1.9100000000,1.4100000000,0.4990000000,0.0450000000
1.9100000000,1.4100000000,0.4990000000,0.0453000000
1.9100000000,1.4100000000,0.4990000000,0.0455000000
1.9100000000,1.4100000000,0.4990000000,0.0457000000
1.9100000000,1.4100000000,0.4990000000,0.0460000000
1.9000000000,1.4100000000,0.4990000000,0.0462000000
1.9000000000,1.4000000000,0.4990000000,0.0465000000
1.9000000000,1.4000000000,0.4990000000,0.0467000000
1.9000000000,1.4000000000,0.4990000000,0.0468000000
1.9000000000,1.4000000000,0.4990000000,0.0470000000
1.9000000000,1.4000000000,0.4990000000,0.0472000000
1.9000000000,1.4000000000,0.4990000000,0.0473000000
1.9000000000,1.4000000000,0.4990000000,0.0475000000
1.9000000000,1.4000000000,0.4990000000,0.0477000000
1.9000000000,1.4000000000,0.4990000000,0.0479000000
1.9000000000,1.4000000000,0.4990000000,0.0481000000
1.9000000000,1.4000000000,0.4990000000,0.0483000000
1.9000000000,1.4000000000,0.4990000000,0.0484000000
1.9000000000,1.4000000000,0.4990000000,0.0487000000
1.9000000000,1.4000000000,0.4990000000,0.0489000000
1.8900000000,1.4000000000,0.4990000000,0.0492000000
1.8900000000,1.3900000000,0.4990000000,0.0494000000
1.8900000000,1.3900000000,0.4990000000,0.0496000000
1.8900000000,1.3900000000,0.4990000000,0.0498000000
1.8900000000,1.3900000000,0.4990000000,0.0501000000
1.8900000000,1.3900000000,0.4990000000,0.0503000000
1.8900000000,1.3900000000,0.4990000000,0.0505000000
1.8900000000,1.3900000000,0.4990000000,0.0508000000
1.8900000000,1.3900000000,0.4990000000,0.0509000000
1.8800000000,1.3900000000,0.4990000000,0.0511000000
1.8800000000,1.3800000000,0.4990000000,0.0514000000
1.8800000000,1.3800000000,0.4990000000,0.0516000000
1.8800000000,1.3800000000,0.4990000000,0.0518000000
1.8800000000,1.3800000000,0.4990000000,0.0521000000
1.8800000000,1.3800000000,0.4990000000,0.0525000000
1.8800000000,1.3800000000,0.4990000000,0.0528000000
1.8800000000,1.3800000000,0.4990000000,0.0530000000
1.8800000000,1.3800000000,0.4990000000,0.0534000000
1.8800000000,1.3800000000,0.4990000000,0.0536000000
1.8800000000,1.3800000000,0.4990000000,0.0537000000
1.8800000000,1.3800000000,0.4990000000,0.0539000000
1.8700000000,1.3800000000,0.4990000000,0.0541000000
1.8700000000,1.3700000000,0.4990000000,0.0543000000
1.8700000000,1.3700000000,0.4990000000,0.0546000000
1.8700000000,1.3700000000,0.4990000000,0.0550000000
1.8700000000,1.3700000000,0.4990000000,0.0553000000
1.8700000000,1.3700000000,0.4990000000,0.0556000000
1.8700000000,1.3700000000,0.4990000000,0.0558000000
1.8700000000,1.3700000000,0.4990000000,0.0559000000
1.8700000000,1.3700000000,0.4990000000,0.0564000000
1.8700000000,1.3700000000,0.4990000000,0.0567000000
1.8600000000,1.3700000000,0.4990000000,0.0570000000
1.8600000000,1.3600000000,0.4990000000,0.0571000000
1.8600000000,1.3600000000,0.4990000000,0.0574000000
1.8600000000,1.3600000000,0.4990000000,0.0578000000
1.8600000000,1.3600000000,0.4990000000,0.0580000000
1.8600000000,1.3600000000,0.4990000000,0.0583000000
1.8600000000,1.3600000000,0.4990000000,0.0585000000
1.8600000000,1.3600000000,0.4990000000,0.0588000000
1.8500000000,1.3600000000,0.4990000000,0.0590000000
1.8500000000,1.3500000000,0.4990000000,0.0593000000
1.8500000000,1.3500000000,0.4990000000,0.0595000000
1.8500000000,1.3500000000,0.4990000000,0.0598000000
1.8500000000,1.3500000000,0.4990000000,0.0600000000
1.8500000000,1.3500000000,0.4990000000,0.0603000000
1.8500000000,1.3500000000,0.4990000000,0.0606000000
1.8500000000,1.3500000000,0.4990000000,0.0608000000
1.8500000000,1.3500000000,0.4990000000,0.0611000000
1.8400000000,1.3500000000,0.4990000000,0.0612000000
1.8400000000,1.3400000000,0.4990000000,0.0616000000
1.8400000000,1.3400000000,0.4990000000,0.0619000000
1.8400000000,1.3400000000,0.4990000000,0.0623000000
1.8400000000,1.3400000000,0.4990000000,0.0626000000
1.8400000000,1.3400000000,0.4990000000,0.0628000000
1.8400000000,1.3400000000,0.4990000000,0.0630000000
1.8400000000,1.3400000000,0.4990000000,0.0632000000
1.8300000000,1.3400000000,0.4990000000,0.0634000000
1.8300000000,1.3300000000,0.4990000000,0.0637000000
1.8300000000,1.3300000000,0.4990000000,0.0641000000
1.8300000000,1.3300000000,0.4990000000,0.0645000000
1.8300000000,1.3300000000,0.4990000000,0.0647000000
1.8300000000,1.3300000000,0.4990000000,0.0650000000
1.8300000000,1.3300000000,0.4990000000,0.0654000000
1.8300000000,1.3300000000,0.4990000000,0.0657000000
1.8300000000,1.3300000000,0.4990000000,0.0658000000
1.8300000000,1.3300000000,0.4990000000,0.0660000000
1.8300000000,1.3300000000,0.4990000000,0.0663000000
1.8300000000,1.3300000000,0.4990000000,0.0666000000
1.8300000000,1.3300000000,0.4990000000,0.0669000000
1.8200000000,1.3200000000,0.4990000000,0.0671000000
1.8200000000,1.3200000000,0.4990000000,0.0672000000
1.8200000000,1.3200000000,0.4990000000,0.0674000000
1.8200000000,1.3200000000,0.4990000000,0.0676000000
1.8200000000,1.3200000000,0.4990000000,0.0680000000
1.8200000000,1.3200000000,0.4990000000,0.0682000000
1.8200000000,1.3200000000,0.4990000000,0.0684000000
1.8200000000,1.3200000000,0.4990000000,0.0687000000
1.8100000000,1.3200000000,0.4990000000,0.0689000000
1.8100000000,1.3100000000,0.4990000000,0.0691000000
1.8100000000,1.3100000000,0.4990000000,0.0694000000
1.8100000000,1.3100000000,0.4990000000,0.0697000000
1.8100000000,1.3100000000,0.4990000000,0.0702000000
1.8100000000,1.3100000000,0.4990000000,0.0704000000
1.8100000000,1.3100000000,0.4990000000,0.0709000000
1.8100000000,1.3100000000,0.4990000000,0.0711000000
1.8100000000,1.3100000000,0.4990000000,0.0713000000
1.8100000000,1.3100000000,0.4990000000,0.0715000000
1.8100000000,1.3100000000,0.4990000000,0.0718000000
1.8000000000,1.3100000000,0.4990000000,0.0721000000
1.8000000000,1.3000000000,0.4990000000,0.0725000000
1.8000000000,1.3000000000,0.4990000000,0.0727000000
1.8000000000,1.3000000000,0.4990000000,0.0729000000
1.8000000000,1.3000000000,0.4990000000,0.0731000000
1.8000000000,1.3000000000,0.4990000000,0.0732000000
1.8000000000,1.3000000000,0.4990000000,0.0735000000
1.8000000000,1.3000000000,0.4990000000,0.0737000000
1.8000000000,1.3000000000,0.4990000000,0.0740000000
1.7900000000,1.3000000000,0.4990000000,0.0741000000
1.7900000000,1.2900000000,0.4990000000,0.0743000000
1.7900000000,1.2900000000,0.4990000000,0.0746000000
1.7900000000,1.2900000000,0.4990000000,0.0750000000
1.7900000000,1.2900000000,0.4990000000,0.0752000000
1.7900000000,1.2900000000,0.4990000000,0.0755000000
1.7900000000,1.2900000000,0.4990000000,0.0757000000
1.7900000000,1.2900000000,0.4990000000,0.0758000000
1.7900000000,1.2900000000,0.4990000000,0.0761000000
1.7900000000,1.2900000000,0.4990000000,0.0763000000
1.7800000000,1.2900000000,0.4990000000,0.0764000000
1.7800000000,1.2800000000,0.4990000000,0.0765000000
1.7800000000,1.2800000000,0.4990000000,0.0767000000
1.7800000000,1.2800000000,0.4990000000,0.0771000000
1.7800000000,1.2800000000,0.4990000000,0.0775000000
1.7800000000,1.2800000000,0.4990000000,0.0777000000
1.7800000000,1.2800000000,0.4990000000,0.0778000000
1.7800000000,1.2800000000,0.4990000000,0.0779000000
1.7800000000,1.2800000000,0.4990000000,0.0780000000
1.7700000000,1.2800000000,0.4990000000,0.0782000000
1.7700000000,1.2700000000,0.4990000000,0.0784000000
1.7700000000,1.2700000000,0.4990000000,0.0786000000
1.7700000000,1.2700000000,0.4990000000,0.0789000000
1.7700000000,1.2700000000,0.4990000000,0.0791000000
1.7700000000,1.2700000000,0.4990000000,0.0791000000
1.7700000000,1.2700000000,0.4990000000,0.0793000000
1.7700000000,1.2700000000,0.4990000000,0.0795000000
1.7700000000,1.2700000000,0.4990000000,0.0797000000
1.7700000000,1.2700000000,0.4990000000,0.0799000000
1.7600000000,1.2600000000,0.4990000000,0.0801000000
1.7600000000,1.2600000000,0.4990000000,0.0803000000
1.7600000000,1.2600000000,0.4990000000,0.0805000000
1.7600000000,1.2600000000,0.4990000000,0.0807000000
1.7600000000,1.2600000000,0.4990000000,0.0809000000
1.7600000000,1.2600000000,0.4990000000,0.0810000000
1.7600000000,1.2600000000,0.4990000000,0.0811000000
1.7600000000,1.2600000000,0.4990000000,0.0814000000
1.7600000000,1.2600000000,0.4990000000,0.0816000000
1.7600000000,1.2600000000,0.4990000000,0.0819000000
1.7600000000,1.2600000000,0.4990000000,0.0821000000
1.7500000000,1.2600000000,0.4990000000,0.0823000000
1.7500000000,1.2500000000,0.4990000000,0.0825000000
1.7500000000,1.2500000000,0.4990000000,0.0828000000
1.7500000000,1.2500000000,0.4990000000,0.0831000000
1.7500000000,1.2500000000,0.4990000000,0.0832000000
1.7500000000,1.2500000000,0.4990000000,0.0833000000
1.7500000000,1.2500000000,0.4990000000,0.0835000000
1.7500000000,1.2500000000,0.4990000000,0.0837000000
1.7500000000,1.2500000000,0.4990000000,0.0839000000
1.7500000000,1.2500000000,0.4990000000,0.0840000000
1.7500000000,1.2500000000,0.4990000000,0.0844000000
1.7400000000,1.2500000000,0.4990000000,0.0846000000
1.7400000000,1.2400000000,0.4990000000,0.0847000000
1.7400000000,1.2400000000,0.4990000000,0.0849000000
1.7400000000,1.2400000000,0.4990000000,0.0850000000
